kind,layer,mean,ci_lo,ci_hi,pos_frac,n,vnorm_mean,split,increment
resid,19,0.89111328125,0.6567138671875,1.1630981445312498,0.7734375,128,14.547980908304453,validation,0.0078125
resid,20,0.84814453125,0.623046875,1.1098754882812498,0.7734375,128,15.299058645963669,validation,-0.04296875
resid,21,0.87548828125,0.64111328125,1.1430786132812498,0.7421875,128,16.87104009836912,validation,0.02734375
resid,22,0.88525390625,0.6523193359375,1.1538208007812498,0.7578125,128,17.422041311860085,validation,0.009765625
resid,23,0.93359375,0.69189453125,1.2129028320312498,0.78125,128,17.68083145096898,validation,0.04833984375
resid,24,1.02978515625,0.775390625,1.31982421875,0.78125,128,17.603897467255592,validation,0.09619140625
resid,25,1.078125,0.81492919921875,1.3794067382812498,0.796875,128,17.481997322291136,validation,0.04833984375
resid,26,1.32861328125,1.03271484375,1.6665283203124996,0.7890625,128,18.092774849385023,validation,0.25048828125
resid,27,1.448974609375,1.129144287109375,1.7959228515624996,0.796875,128,18.940973717719316,validation,0.120361328125
resid,28,2.58544921875,2.17918701171875,3.025390625,0.9375,128,20.001785431057215,validation,1.136474609375
resid,29,2.574951171875,2.174310302734375,3.018798828125,0.921875,128,20.108866930007935,validation,-0.010498046875
resid,30,2.7138671875,2.298779296875,3.17041015625,0.9453125,128,20.592298321425915,validation,0.138916015625
resid,31,2.7939453125,2.3661865234375,3.25196533203125,0.9453125,128,21.64557971805334,validation,0.080078125
resid,32,2.781494140625,2.35643310546875,3.245855712890625,0.9453125,128,22.790658976882696,validation,-0.012451171875
resid,33,2.8486328125,2.41162109375,3.3281494140624996,0.921875,128,24.910776909440756,validation,0.067138671875
resid,34,2.875,2.4325927734375,3.35791015625,0.9375,128,25.54044922813773,validation,0.0263671875
resid,35,2.98828125,2.5224365234375,3.4897705078124996,0.9375,128,25.886370174586773,validation,0.11328125
resid,36,3.126953125,2.64254150390625,3.64796142578125,0.921875,128,26.10992492735386,validation,0.138671875
resid,37,3.279541015625,2.77977294921875,3.81226806640625,0.9453125,128,28.31667662411928,validation,0.152587890625
resid,38,3.483642578125,2.96871337890625,4.0320068359375,0.9453125,128,30.583235509693623,validation,0.2041015625
resid,39,3.583740234375,3.06932373046875,4.129913330078125,0.9453125,128,32.94905065000057,validation,0.10009765625
resid,40,5.060791015625,4.512921142578125,5.633819580078125,0.9765625,128,39.04964057356119,validation,1.47705078125
resid,41,5.117919921875,4.569818115234375,5.685308837890625,0.9765625,128,42.80820556730032,validation,0.05712890625
resid,42,5.15185546875,4.59276123046875,5.732421875,0.9765625,128,49.35950540751219,validation,0.033935546875
resid,43,5.511962890625,4.91258544921875,6.143841552734374,0.9765625,128,61.11541520059109,validation,0.360107421875
resid,44,5.55810546875,4.9541015625,6.19190673828125,0.9765625,128,71.11800976097584,validation,0.046142578125
resid,45,5.607666015625,4.996795654296875,6.250299072265625,0.96875,128,77.57965125143528,validation,0.049560546875
resid,46,5.61083984375,5.00048828125,6.25147705078125,0.96875,128,83.38858596980572,validation,0.003173828125
resid,47,5.638671875,5.01951904296875,6.29200439453125,0.9609375,128,117.58788082003593,validation,0.02783203125
attn_layer,0,0.021484375,-0.00830078125,0.05322265625,0.296875,128,0.2523322608321905,discovery,
attn_layer,1,0.055908203125,0.009033203125,0.107666015625,0.328125,128,0.486700760666281,discovery,
attn_layer,2,0.05078125,-0.00830078125,0.11474609375,0.4296875,128,0.9379309164360166,discovery,
attn_layer,3,0.03759765625,-0.00244140625,0.0830078125,0.375,128,1.167953085154295,discovery,
attn_layer,4,0.028076171875,-0.0087890625,0.071044921875,0.3984375,128,1.1258652165997773,discovery,
attn_layer,5,0.027587890625,-0.009521484375,0.06787109375,0.3515625,128,1.1288637884426862,discovery,
attn_layer,6,0.046630859375,0.01318359375,0.083984375,0.4140625,128,1.465591338928789,discovery,
attn_layer,7,0.026123046875,-0.01025390625,0.06787109375,0.3984375,128,1.461687654722482,discovery,
attn_layer,8,0.025390625,-0.015625,0.0791015625,0.328125,128,1.5275113019160926,discovery,
attn_layer,9,0.00927734375,-0.01953125,0.0400390625,0.3203125,128,1.4322048663161695,discovery,
attn_layer,10,-0.015869140625,-0.03857421875,0.0068359375,0.2734375,128,1.1585449629928917,discovery,
attn_layer,11,-0.0009765625,-0.02734375,0.025891113281249822,0.3125,128,1.4970299806445837,discovery,
attn_layer,12,0.015869140625,-0.014166259765624998,0.05078125,0.3046875,128,1.3613276705145836,discovery,
attn_layer,13,-0.0087890625,-0.04248046875,0.025390625,0.296875,128,1.5671790856868029,discovery,
attn_layer,14,0.03759765625,-0.001953125,0.08203125,0.453125,128,2.131601070985198,discovery,
attn_layer,15,0.02294921875,-0.00634765625,0.05421142578124982,0.3828125,128,1.7982011302374303,discovery,
attn_layer,16,0.151123046875,0.1015625,0.2038635253906249,0.5859375,128,2.469242736697197,discovery,
attn_layer,17,-0.021484375,-0.052258300781249996,0.01123046875,0.2890625,128,2.0622758911922574,discovery,
attn_layer,18,0.001708984375,-0.030517578125,0.03369140625,0.3203125,128,2.5925954282283783,discovery,
attn_layer,19,0.024169921875,-0.007818603515624998,0.060302734375,0.3125,128,2.492326964624226,discovery,
attn_layer,20,0.00048828125,-0.0263671875,0.02734375,0.3359375,128,2.233245309907943,discovery,
attn_layer,21,-0.008056640625,-0.031005859375,0.016845703125,0.2890625,128,2.3004822032526135,discovery,
attn_layer,22,-0.0244140625,-0.0478515625,-0.0014526367187501776,0.265625,128,1.8543189908377826,discovery,
attn_layer,23,-0.012939453125,-0.03857421875,0.01318359375,0.328125,128,2.2668517231941223,discovery,
attn_layer,24,0.004150390625,-0.01904296875,0.027587890625,0.3359375,128,2.2344343522563577,discovery,
attn_layer,25,-0.006103515625,-0.03515625,0.02393188476562491,0.359375,128,3.3222660589963198,discovery,
attn_layer,26,0.05322265625,0.02001953125,0.0869140625,0.4765625,128,3.324035364203155,discovery,
attn_layer,27,0.00439453125,-0.02197265625,0.03173828125,0.328125,128,2.549879154190421,discovery,
attn_layer,28,0.3583984375,0.2861328125,0.4267578125,0.7890625,128,3.571466151624918,discovery,
attn_layer,29,-0.035888671875,-0.06005859375,-0.01171875,0.1953125,128,2.5571533730253577,discovery,
attn_layer,30,-0.005126953125,-0.03662109375,0.02734375,0.34375,128,3.0886970181018114,discovery,
attn_layer,31,0.02294921875,-0.0068359375,0.052734375,0.3828125,128,3.1194467758759856,discovery,
attn_layer,32,-0.012451171875,-0.037109375,0.0126953125,0.296875,128,2.9867168236523867,discovery,
attn_layer,33,0.000732421875,-0.02197265625,0.02392578125,0.328125,128,3.0902817072346807,discovery,
attn_layer,34,-0.00732421875,-0.0341796875,0.017578125,0.3203125,128,2.6098108356818557,discovery,
attn_layer,35,0.00048828125,-0.025390625,0.02392578125,0.328125,128,3.4831030517816544,discovery,
attn_layer,36,-0.0009765625,-0.03076171875,0.02978515625,0.3515625,128,3.593494649976492,discovery,
attn_layer,37,0.02734375,-0.0029296875,0.0595703125,0.390625,128,5.449702028185129,discovery,
attn_layer,38,0.09716796875,0.0556640625,0.138671875,0.5546875,128,5.7687498442828655,discovery,
attn_layer,39,0.026611328125,0.00146484375,0.052978515625,0.421875,128,4.39602611400187,discovery,
attn_layer,40,1.7177734375,1.5058349609375,1.9399536132812498,0.9609375,128,9.665092948824167,discovery,
attn_layer,41,-0.036376953125,-0.080084228515625,0.008056640625,0.3515625,128,7.3675623293966055,discovery,
attn_layer,42,0.03125,-0.0068359375,0.0693359375,0.4375,128,8.616796635091305,discovery,
attn_layer,43,1.292724609375,1.1240234375,1.4648559570312498,0.9296875,128,13.684602348133922,discovery,
attn_layer,44,-0.012939453125,-0.049560546875,0.021728515625,0.3515625,128,7.919405646622181,discovery,
attn_layer,45,0.10302734375,0.028308105468750004,0.1923828125,0.4140625,128,10.203379975631833,discovery,
attn_layer,46,-0.079345703125,-0.149176025390625,-0.015130615234375089,0.359375,128,10.954065775498748,discovery,
attn_layer,47,0.0332183837890625,-0.05052833557128906,0.111572265625,0.5078125,128,35.192285027354956,discovery,
layer,0,0.0087890625,-0.01904296875,0.04150390625,0.2734375,128,0.2871807239134796,discovery,
layer,1,0.0087890625,-0.037109375,0.05810546875,0.3125,128,0.5097136937547475,discovery,
layer,2,0.015625,-0.03466796875,0.06860961914062491,0.3125,128,5.016676121857017,discovery,
layer,3,-0.034210205078125,-0.134619140625,0.044677734375,0.3359375,128,17.60658340062946,discovery,
layer,4,0.02783203125,-0.00830078125,0.06593017578124982,0.328125,128,1.3657626281492412,discovery,
layer,5,0.011962890625,-0.0205078125,0.04931640625,0.3671875,128,1.4574066698551178,discovery,
layer,6,0.021484375,-0.01025390625,0.05224609375,0.453125,128,1.6324460599571466,discovery,
layer,7,0.0126953125,-0.02978515625,0.05712890625,0.3671875,128,1.8703488912433386,discovery,
layer,8,0.02587890625,-0.00830078125,0.0625,0.390625,128,2.0555268339812756,discovery,
layer,9,-0.009765625,-0.0458984375,0.02685546875,0.3203125,128,2.034120193682611,discovery,
layer,10,0.001220703125,-0.035888671875,0.0380859375,0.3515625,128,1.9997749589383602,discovery,
layer,11,0.0078125,-0.01806640625,0.03466796875,0.3515625,128,2.186745820567012,discovery,
layer,12,0.02294921875,-0.00244140625,0.04931640625,0.3671875,128,2.060219021514058,discovery,
layer,13,0.02978515625,-0.00244140625,0.0634765625,0.421875,128,2.3787671606987715,discovery,
layer,14,0.006591796875,-0.026123046875,0.042724609375,0.3515625,128,2.287963381037116,discovery,
layer,15,0.001220703125,-0.031494140625,0.035400390625,0.3359375,128,2.706718240864575,discovery,
layer,16,0.035400390625,-0.005377197265624998,0.08032836914062491,0.46875,128,2.8119859267026186,discovery,
layer,17,-0.0009765625,-0.037109375,0.03564453125,0.328125,128,2.544280177913606,discovery,
layer,18,0.095947265625,0.0322265625,0.17822265625,0.4921875,128,3.3923982735723257,discovery,
layer,19,0.016845703125,-0.025146484375,0.060546875,0.3984375,128,3.398658649995923,discovery,
layer,20,-0.0166015625,-0.057141113281249996,0.0234375,0.3515625,128,3.856072098016739,discovery,
layer,21,-0.0087890625,-0.041015625,0.021484375,0.3515625,128,4.2516963155940175,discovery,
layer,22,-0.006103515625,-0.034423828125,0.0224609375,0.359375,128,3.441819468513131,discovery,
layer,23,-0.01171875,-0.04736328125,0.025390625,0.3359375,128,3.1261627320200205,discovery,
layer,24,0.007080078125,-0.021484375,0.0361328125,0.3828125,128,3.3020249530673027,discovery,
layer,25,-0.008056640625,-0.045654296875,0.03076782226562491,0.34375,128,4.261328423395753,discovery,
