layer,layer_disc_mean,layer_val_mean,layer_val_lo,layer_val_hi,layer_samepass_val_mean,layer_samepass_val_lo,layer_samepass_val_hi,n_candidates,max_disc_activity,threshold,e_star,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_spec,val_spec_lo,val_spec_hi,val_control,val_rescue_p,concentration,concentration_lo,concentration_hi
30,0.0166015625,-0.002685546875,-0.08642578125,0.0703125,0.002685546875,-0.058837890625,0.065673828125,0,57,64,,,,,,,,,,,,,,,
31,-0.0048828125,0.00390625,-0.060559082031249996,0.07275390625,0.015380859375,-0.051281738281249996,0.08081665039062491,1,86,64,57.0,86.0,0.009521484375,87.0,-0.008544921875,-0.04296875,0.02466430664062491,-0.008138020833333336,-0.053877766927083334,0.03621419270833333,-0.0004069010416666661,0.6378,-0.5555555555555556,-7.250416666666666,5.876124999999984
32,0.016357421875,0.0068359375,-0.080078125,0.08203125,0.012939453125,-0.056646728515624994,0.07959594726562491,2,68,64,38.0,66.0,0.00537109375,51.0,0.00390625,-0.01318359375,0.0234375,0.002197265625000001,-0.039715576171874996,0.053712972005208304,0.0017089843749999987,0.7243,0.3018867924528302,-3.145054945054944,3.401842105263131
33,-0.01513671875,0.021484375,-0.041015625,0.08447875976562491,0.05029296875,-0.011236572265624998,0.11328125,2,80,64,93.0,72.0,0.01904296875,62.0,-0.007080078125,-0.03515625,0.02392578125,-0.024820963541666664,-0.062337239583333336,0.013834635416666664,0.01774088541666667,0.6555,-0.1407766990291262,-2.7653250773993805,1.7684848484848368
34,0.060791015625,0.005615234375,-0.0595703125,0.07153930664062491,0.00341796875,-0.063720703125,0.07276000976562491,3,90,64,79.0,74.0,-0.00146484375,57.0,-0.0126953125,-0.045910644531249996,0.0185546875,-0.025716145833333332,-0.061197916666666664,0.008626302083333332,0.013020833333333336,0.482,-3.7142857142857144,-7.500735294117646,6.4002941176470545
35,0.0146484375,-0.00439453125,-0.07275390625,0.06788330078124982,0.02294921875,-0.04443359375,0.09375,4,81,64,91.0,70.0,0.005859375,40.0,0.00927734375,-0.01904296875,0.0361328125,-0.007975260416666668,-0.041259765625,0.024662272135416607,0.017252604166666664,0.5568,0.40425531914893614,-3.273051948051948,4.765032679738558
36,-0.00390625,0.032958984375,-0.019781494140624998,0.09155883789062491,-0.009033203125,-0.078369140625,0.05712890625,1,89,64,60.0,89.0,-0.013671875,90.0,0.008056640625,-0.037847900390624994,0.051513671875,0.028483072916666664,-0.01676839192708333,0.07438557942708329,-0.02042643229166667,0.7225,-0.8918918918918919,-8.333333333333334,8.2238095238095
37,0.084716796875,0.02880859375,-0.06544189453124999,0.12109375,0.02001953125,-0.079345703125,0.11060180664062491,3,99,64,22.0,76.0,0.006591796875,70.0,-0.037841796875,-0.06787109375,-0.00830078125,-0.02490234375,-0.0646240234375,0.015299479166666668,-0.012939453124999997,0.0159,-1.8902439024390243,-12.0,10.562723214285711
38,0.045654296875,0.0400390625,-0.04443359375,0.12109985351562491,0.05126953125,-0.034674072265624994,0.135986328125,4,104,64,56.0,75.0,0.015625,63.0,0.01025390625,-0.013671875,0.03468017578124982,-0.009521484375000002,-0.046875,0.02669270833333333,0.019775390625,0.4158,0.2,,
39,0.130615234375,0.018798828125,-0.079833984375,0.11549072265624982,0.080810546875,-0.0361328125,0.1931213378906249,4,110,64,74.0,110.0,0.12548828125,116.0,0.048828125,-0.028332519531249996,0.12353515625,0.02384440104166667,-0.05151570638020833,0.10026245117187498,0.024983723958333332,0.2166,0.6042296072507553,-2.9274242424242423,4.68064705882352
40,0.069580078125,0.069580078125,-0.018310546875,0.155517578125,0.057861328125,-0.033697509765624994,0.14990234375,4,114,64,61.0,109.0,0.0263671875,104.0,0.05224609375,0.012200927734375002,0.09229125976562491,0.029622395833333336,-0.015716552734375,0.075439453125,0.022623697916666664,0.0115,0.9029535864978903,-5.647261663286004,7.83630952380948
41,0.026611328125,0.12890625,0.0224609375,0.2346252441406249,0.14208984375,0.010980224609375002,0.27734375,5,125,64,98.0,93.0,0.058349609375,99.0,0.07275390625,0.00439453125,0.14306640625,0.03702799479166666,-0.016847737630208335,0.09603271484374995,0.035725911458333336,0.0353,0.5120274914089347,-0.10050802682381625,2.07750955810438
42,0.193359375,0.177734375,0.0234375,0.3339965820312498,0.20751953125,0.062243652343750004,0.35498046875,4,118,64,40.0,87.0,0.107421875,82.0,0.07666015625,0.037109375,0.1181640625,0.07080078125,0.021158854166666664,0.12027994791666666,0.005859375000000001,0.0005,0.36941176470588233,0.15398530041387185,1.136084433773509
43,0.3349609375,0.140625,-0.004400634765624998,0.2829650878906249,0.11962890625,-0.01708984375,0.2597778320312498,4,113,64,126.0,80.0,0.26953125,85.0,0.16015625,0.08349609375,0.2392578125,0.160400390625,0.0791015625,0.24503987630208326,-0.00024414062500000087,0.0001,1.3387755102040817,-3.4468627876682585,10.320804195804158
44,0.240966796875,0.251220703125,0.09251708984375001,0.419921875,0.259033203125,0.115716552734375,0.4150451660156249,4,124,64,28.0,99.0,0.129638671875,102.0,0.220458984375,0.122802734375,0.3366760253906249,0.21834309895833334,0.10504760742187498,0.34344278971354136,0.002115885416666667,0.0,0.8510838831291234,0.5155560888921766,1.5701719159587677
45,-0.3330078125,-0.116455078125,-0.333984375,0.09596557617187473,-0.140380859375,-0.344244384765625,0.0634765625,4,121,64,1.0,107.0,0.0029296875,100.0,-0.004638671875,-0.0302734375,0.02099609375,0.015543619791666671,-0.03491210937499999,0.066162109375,-0.020182291666666664,0.7368,0.03304347826086956,-0.6613370118845501,0.9775635718509752
46,-0.336669921875,-0.263427734375,-0.405780029296875,-0.12059326171875018,-0.27197265625,-0.414068603515625,-0.1257263183593751,3,81,64,61.0,71.0,0.008056640625,63.0,-0.0302734375,-0.078857421875,0.005126953125,0.04191080729166668,-0.011800130208333343,0.088134765625,-0.07218424479166667,0.1748,0.11131059245960502,-0.02348760419403377,0.29974754540309334
47,0.32568359375,0.358154296875,0.024102783203125023,0.70068359375,0.3486328125,0.026605224609375002,0.6826293945312498,8,92,64,60.0,88.0,0.065673828125,94.0,0.105712890625,0.04443359375,0.168701171875,0.06974283854166667,-0.0035847981770833295,0.14290568033854162,0.03597005208333333,0.0005,0.30322128851540614,0.1151776560387562,1.3029611793250468
