layer,layer_disc_mean,layer_val_mean,layer_val_lo,layer_val_hi,layer_samepass_val_mean,layer_samepass_val_lo,layer_samepass_val_hi,n_candidates,max_disc_activity,threshold,e_star,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_spec,val_spec_lo,val_spec_hi,val_control,val_rescue_p,concentration,concentration_lo,concentration_hi
33,0.036865234375,0.011474609375,-0.04443359375,0.06348266601562491,0.019287109375,-0.037353515625,0.07666015625,3,81,64,31.0,81.0,0.0146484375,68.0,-0.0009765625,-0.028076171875,0.03125,-0.0008138020833333339,-0.029054768880208328,0.03100992838541661,-0.00016276041666666696,0.9659,-0.05063291139240506,-5.666666666666667,5.143831168831155
34,0.08837890625,0.008056640625,-0.0478515625,0.063720703125,0.017822265625,-0.04052734375,0.07837524414062491,1,81,64,106.0,81.0,-0.005859375,79.0,0.019287109375,-0.01318359375,0.05664672851562491,0.03133138020833333,-0.001708984375,0.06844278971354165,-0.012044270833333334,0.3011,1.082191780821918,-4.434850543478261,7.800312499999995
35,-0.0450439453125,0.0263671875,-0.052258300781249996,0.109619140625,0.030029296875,-0.042980957031249996,0.10302734375,3,104,64,88.0,65.0,0.0009765625,68.0,0.012939453125,-0.006597900390624998,0.033447265625,0.01863606770833334,-0.0025227864583333335,0.041668701171874975,-0.005696614583333334,0.2145,0.43089430894308944,-3.926180555555555,4.364701704545439
36,0.0555419921875,0.061279296875,-0.016363525390624998,0.14111328125,0.0751953125,-0.005859375,0.16015625,2,117,64,94.0,117.0,0.0086669921875,114.0,0.037353515625,-0.00439453125,0.08203735351562491,0.03271484375,-0.006024169921875007,0.07307942708333333,0.004638671874999999,0.0879,0.4967532467532468,-0.5004901960784313,2.0
37,0.1807861328125,0.205810546875,0.09471435546875001,0.33203125,0.198486328125,0.08935546875,0.3232482910156249,3,104,64,54.0,72.0,0.0052490234375,62.0,0.0537109375,0.01513671875,0.099609375,0.054850260416666664,0.01513671875,0.10197143554687496,-0.0011393229166666696,0.0108,0.27060270602706027,0.10216036560033237,0.5072021116138761
38,0.0185546875,0.06005859375,-0.007824707031249996,0.1259826660156249,0.0439453125,-0.026373291015624998,0.114990234375,2,121,64,14.0,100.0,0.00927734375,92.0,0.017578125,-0.003912353515624998,0.040283203125,-0.004150390625000003,-0.02685546875,0.01912434895833333,0.021728515625,0.1268,0.4,-2.474342105263158,3.6904737903225375
39,0.071044921875,0.111083984375,0.023675537109375002,0.200439453125,0.11279296875,0.028558349609375002,0.1970275878906249,4,110,64,65.0,110.0,0.0721435546875,104.0,0.0361328125,-0.012939453125,0.08740234375,0.022135416666666664,-0.028814697265625,0.07470703125,0.013997395833333334,0.1592,0.3203463203463203,-0.23046568627450978,0.7838017799882204
40,0.1470947265625,0.1376953125,0.04296875,0.23585205078124982,0.126220703125,0.030023193359375002,0.2265625,3,89,64,5.0,89.0,0.0596923828125,76.0,0.032470703125,-0.014166259765624998,0.08276977539062491,0.01643880208333333,-0.03198445638020832,0.06567586263020832,0.016031901041666668,0.2024,0.2572533849129594,-0.21860182804912878,0.6776958564474129
41,0.8392333984375,0.783935546875,0.603753662109375,0.984619140625,0.791015625,0.608636474609375,0.9951416015624996,3,126,64,108.0,122.0,0.7705078125,124.0,0.7158203125,0.548333740234375,0.9091979980468747,0.7107747395833333,0.5405924479166666,0.9074849446614581,0.005045572916666668,0.0,0.9049382716049382,0.8014946114861701,0.996641089417413
42,0.7158203125,0.635009765625,0.504144287109375,0.7717346191406249,0.64990234375,0.519775390625,0.78515625,5,123,64,48.0,123.0,0.417236328125,120.0,0.39599609375,0.307373046875,0.4885314941406249,0.3688151041666667,0.28100179036458334,0.46266276041666643,0.027180989583333336,0.0,0.6093163035311796,0.5251568100276519,0.7026398209550169
43,0.6953125,0.53515625,0.39404296875,0.690673828125,0.54443359375,0.40576171875,0.6892150878906249,4,117,64,84.0,117.0,0.558349609375,112.0,0.418701171875,0.298822021484375,0.5490783691406249,0.3956705729166667,0.275872802734375,0.5296223958333333,0.023030598958333336,0.0,0.7690582959641256,0.6716890829919352,0.8652695294655094
44,0.373779296875,0.32470703125,0.207763671875,0.4614318847656249,0.298828125,0.1865234375,0.424560546875,5,126,64,59.0,126.0,0.26708984375,125.0,0.169189453125,0.08544921875,0.2680725097656249,0.15445963541666669,0.07120361328125001,0.251629638671875,0.014729817708333334,0.0002,0.5661764705882353,0.36725916665925207,0.7471865308199264
45,0.72930908203125,0.719970703125,0.537835693359375,0.9057678222656249,0.72900390625,0.54515380859375,0.9162841796874996,5,128,64,23.0,128.0,0.639007568359375,128.0,0.59423828125,0.43260498046875,0.7575744628906249,0.5856119791666666,0.42381184895833335,0.7478942871093749,0.008626302083333336,0.0,0.8151373074346953,0.7360299401243477,0.8924254643206256
46,0.9354248046875,0.84423828125,0.656005859375,1.0322265625,0.8397216796875,0.6459930419921875,1.035671997070312,6,125,64,9.0,125.0,0.77783203125,125.0,0.6005859375,0.454833984375,0.750244140625,0.549560546875,0.4112935384114584,0.6973470052083333,0.051025390625,0.0,0.7152202354993459,0.6376259645766991,0.801220880626956
47,2.484130859375,2.269775390625,1.932110595703125,2.631103515625,2.287841796875,1.95677490234375,2.645269775390625,3,126,64,25.0,126.0,1.181640625,121.0,1.02783203125,0.826904296875,1.245611572265625,0.8687337239583333,0.6782145182291667,1.0787801106770833,0.15909830729166669,0.0,0.4492583502294312,0.3923901214406793,0.5074757093724761
