layer,layer_disc_mean,layer_val_mean,layer_val_lo,layer_val_hi,layer_samepass_val_mean,layer_samepass_val_lo,layer_samepass_val_hi,n_candidates,max_disc_activity,threshold,e_star,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_rescue_p,val_spec,val_spec_lo,val_spec_hi,val_control,concentration,concentration_lo,concentration_hi
28,0.24359130859375,0.1617431640625,0.1146209716796875,0.2117919921875,0.1650390625,0.123284912109375,0.20947570800781246,6,114,64,30,114,0.09051513671875,113,0.08642578125,0.0582275390625,0.1165771484375,0.0,0.07279459635416666,0.04341532389322916,0.10608011881510415,0.013631184895833336,0.5236686390532544,0.3789028908909662,0.6925626001328891
29,0.09912109375,0.0767822265625,0.0384521484375,0.11670227050781246,0.0731201171875,0.0350311279296875,0.11328430175781246,4,110,64,82,110,0.01995849609375,112,0.0177001953125,0.0009765625,0.0341796875,0.0437,0.01143391927083333,-0.0041107177734375,0.027221679687500003,0.006266276041666666,0.24207011686143573,0.015996825396825398,0.509012587070756
30,0.100341796875,0.072509765625,0.0302734375,0.11658020019531246,0.092529296875,0.0501678466796875,0.13598937988281246,2,86,64,89,82,0.052734375,92,0.050048828125,0.026123046875,0.07544555664062491,0.0,0.0477294921875,0.02294718424479167,0.07474772135416666,0.0023193359375,0.5408970976253298,0.29756018177352,0.9346410891089105
31,0.105712890625,0.02783203125,-0.018798828125,0.07812805175781246,0.025390625,-0.020510864257812497,0.07556457519531246,3,86,64,33,83,0.0152587890625,92,0.004638671875,-0.010379028320312499,0.01953125,0.5688,0.0008544921874999983,-0.016765340169270834,0.018352254231770816,0.003784179687500001,0.18269230769230768,-2.8754222972972974,2.871163245356791
32,0.09539794921875,0.021484375,-0.029299926757812497,0.0704345703125,0.045166015625,-0.002810668945312499,0.09314270019531246,4,100,64,32,84,0.01416015625,86,0.017822265625,-0.002197265625,0.039794921875,0.0978,0.009847005208333336,-0.010174560546874998,0.031412760416666664,0.007975260416666666,0.3945945945945946,-0.5568106312292359,1.8469072164948346
33,0.1614990234375,0.1171875,0.0750732421875,0.160888671875,0.1123046875,0.072509765625,0.15356750488281246,4,119,64,76,95,0.080413818359375,103,0.0836181640625,0.05908203125,0.1103515625,0.0,0.0787353515625,0.0548095703125,0.10453389485677082,0.0048828125,0.7445652173913043,0.555899209486166,1.0305492968282461
34,0.12213134765625,0.0501708984375,0.01025390625,0.089599609375,0.0494384765625,0.011102294921875002,0.08642883300781246,6,123,64,94,105,0.060791015625,106,0.042724609375,0.0263671875,0.059814453125,0.0,0.03495279947916667,0.019489542643229166,0.05037434895833333,0.007771809895833332,0.8641975308641975,0.44067550970277575,3.0230817610062766
35,0.025634765625,0.0118408203125,-0.023193359375,0.045046997070312456,0.028564453125,0.00048522949218750104,0.055422973632812456,8,120,64,90,77,0.0068359375,74,0.004638671875,-0.007815551757812499,0.0167236328125,0.4532,-0.0004882812500000017,-0.012369791666666666,0.011067708333333332,0.005126953125,0.1623931623931624,-0.6605345911949685,1.0
36,0.08123779296875,0.0357666015625,0.001339721679687501,0.0703125,0.0421142578125,0.011105346679687501,0.07275390625,6,121,64,2,121,0.01739501953125,119,0.0115966796875,-0.0020751953125,0.0252685546875,0.093,0.006347656249999998,-0.007979329427083336,0.020511881510416607,0.0052490234375,0.2753623188405797,-0.07200555555555554,0.9792410714285703
37,0.1124267578125,0.0528564453125,0.003536987304687501,0.0999755859375,0.0892333984375,0.0476043701171875,0.13403625488281246,6,128,64,104,128,0.06951904296875,127,0.0635986328125,0.0264892578125,0.102294921875,0.0019,0.05318196614583333,0.016598510742187496,0.09212239583333334,0.010416666666666666,0.7127222982216143,0.4295687009887487,0.9832322862767644
